date,combined_equity
2009-12-31 00:00:00,1.746770962640343
2010-01-04 00:00:00,1.746770962640343
2010-01-05 00:00:00,1.746770962640343
2010-01-06 00:00:00,1.746770962640343
2010-01-07 00:00:00,1.746770962640343
2010-01-08 00:00:00,1.746770962640343
2010-01-11 00:00:00,1.746770962640343
2010-01-12 00:00:00,1.746770962640343
2010-01-13 00:00:00,1.746770962640343
2010-01-14 00:00:00,1.746770962640343
2010-01-15 00:00:00,1.746770962640343
2010-01-19 00:00:00,1.746770962640343
2010-01-20 00:00:00,1.746770962640343
2010-01-21 00:00:00,1.746770962640343
2010-01-22 00:00:00,1.746770962640343
2010-01-25 00:00:00,1.746770962640343
2010-01-26 00:00:00,1.746770962640343
2010-01-27 00:00:00,1.746770962640343
2010-01-28 00:00:00,1.746770962640343
2010-01-29 00:00:00,1.746770962640343
2010-02-01 00:00:00,1.746770962640343
2010-02-02 00:00:00,1.746770962640343
2010-02-03 00:00:00,1.746770962640343
2010-02-04 00:00:00,1.746770962640343
2010-02-05 00:00:00,1.746770962640343
2010-02-08 00:00:00,1.746770962640343
2010-02-09 00:00:00,1.746770962640343
2010-02-10 00:00:00,1.746770962640343
2010-02-11 00:00:00,1.746770962640343
2010-02-12 00:00:00,1.746770962640343
2010-02-16 00:00:00,1.746770962640343
2010-02-17 00:00:00,1.746770962640343
2010-02-18 00:00:00,1.746770962640343
2010-02-19 00:00:00,1.746770962640343
2010-02-22 00:00:00,1.746770962640343
2010-02-23 00:00:00,1.746770962640343
2010-02-24 00:00:00,1.746770962640343
2010-02-25 00:00:00,1.746770962640343
2010-02-26 00:00:00,1.746770962640343
2010-03-01 00:00:00,1.746770962640343
2010-03-02 00:00:00,1.746770962640343
2010-03-03 00:00:00,1.746770962640343
2010-03-04 00:00:00,1.746770962640343
2010-03-05 00:00:00,1.746770962640343
2010-03-08 00:00:00,1.746770962640343
2010-03-09 00:00:00,1.746770962640343
2010-03-10 00:00:00,1.746770962640343
2010-03-11 00:00:00,1.746770962640343
2010-03-12 00:00:00,1.746770962640343
2010-03-15 00:00:00,1.746770962640343
2010-03-16 00:00:00,1.746770962640343
2010-03-17 00:00:00,1.746770962640343
2010-03-18 00:00:00,1.746770962640343
2010-03-19 00:00:00,1.746770962640343
2010-03-22 00:00:00,1.746770962640343
2010-03-23 00:00:00,1.746770962640343
2010-03-24 00:00:00,1.746770962640343
2010-03-25 00:00:00,1.746770962640343
2010-03-26 00:00:00,1.746770962640343
2010-03-29 00:00:00,1.746770962640343
2010-03-30 00:00:00,1.746770962640343
2010-03-31 00:00:00,1.746770962640343
2010-04-01 00:00:00,1.746770962640343
2010-04-05 00:00:00,1.746770962640343
2010-04-06 00:00:00,1.746770962640343
2010-04-07 00:00:00,1.746770962640343
2010-04-08 00:00:00,1.746770962640343
2010-04-09 00:00:00,1.746770962640343
2010-04-12 00:00:00,1.746770962640343
2010-04-13 00:00:00,1.746770962640343
2010-04-14 00:00:00,1.746770962640343
2010-04-15 00:00:00,1.746770962640343
2010-04-16 00:00:00,1.746770962640343
2010-04-19 00:00:00,1.746770962640343
2010-04-20 00:00:00,1.746770962640343
2010-04-21 00:00:00,1.746770962640343
2010-04-22 00:00:00,1.746770962640343
2010-04-23 00:00:00,1.746770962640343
2010-04-26 00:00:00,1.746770962640343
2010-04-27 00:00:00,1.746770962640343
2010-04-28 00:00:00,1.746770962640343
2010-04-29 00:00:00,1.746770962640343
2010-04-30 00:00:00,1.746770962640343
2010-05-03 00:00:00,1.746770962640343
2010-05-04 00:00:00,1.746770962640343
2010-05-05 00:00:00,1.746770962640343
2010-05-06 00:00:00,1.746770962640343
2010-05-07 00:00:00,1.746770962640343
2010-05-10 00:00:00,1.746770962640343
2010-05-11 00:00:00,1.746770962640343
2010-05-12 00:00:00,1.746770962640343
2010-05-13 00:00:00,1.746770962640343
2010-05-14 00:00:00,1.746770962640343
2010-05-17 00:00:00,1.746770962640343
2010-05-18 00:00:00,1.746770962640343
2010-05-19 00:00:00,1.746770962640343
2010-05-20 00:00:00,1.746770962640343
2010-05-21 00:00:00,1.746770962640343
2010-05-24 00:00:00,1.746770962640343
2010-05-25 00:00:00,1.746770962640343
2010-05-26 00:00:00,1.746770962640343
2010-05-27 00:00:00,1.746770962640343
2010-05-28 00:00:00,1.746770962640343
2010-06-01 00:00:00,1.746770962640343
2010-06-02 00:00:00,1.746770962640343
2010-06-03 00:00:00,1.746770962640343
2010-06-04 00:00:00,1.746770962640343
2010-06-07 00:00:00,1.746770962640343
2010-06-08 00:00:00,1.746770962640343
2010-06-09 00:00:00,1.746770962640343
2010-06-10 00:00:00,1.746770962640343
2010-06-11 00:00:00,1.746770962640343
2010-06-14 00:00:00,1.746770962640343
2010-06-15 00:00:00,1.746770962640343
2010-06-16 00:00:00,1.746770962640343
2010-06-17 00:00:00,1.746770962640343
2010-06-18 00:00:00,1.746770962640343
2010-06-21 00:00:00,1.746770962640343
2010-06-22 00:00:00,1.746770962640343
2010-06-23 00:00:00,1.746770962640343
2010-06-24 00:00:00,1.746770962640343
2010-06-25 00:00:00,1.746770962640343
2010-06-28 00:00:00,1.746770962640343
2010-06-29 00:00:00,1.746770962640343
2010-06-30 00:00:00,1.746770962640343
2010-07-01 00:00:00,1.746770962640343
2010-07-02 00:00:00,1.746770962640343
2010-07-06 00:00:00,1.746770962640343
2010-07-07 00:00:00,1.746770962640343
2010-07-08 00:00:00,1.746770962640343
2010-07-09 00:00:00,1.746770962640343
2010-07-12 00:00:00,1.746770962640343
2010-07-13 00:00:00,1.746770962640343
2010-07-14 00:00:00,1.746770962640343
2010-07-15 00:00:00,1.746770962640343
2010-07-16 00:00:00,1.746770962640343
2010-07-19 00:00:00,1.746770962640343
2010-07-20 00:00:00,1.746770962640343
2010-07-21 00:00:00,1.746770962640343
2010-07-22 00:00:00,1.746770962640343
2010-07-23 00:00:00,1.746770962640343
2010-07-26 00:00:00,1.746770962640343
2010-07-27 00:00:00,1.746770962640343
2010-07-28 00:00:00,1.746770962640343
2010-07-29 00:00:00,1.746770962640343
2010-07-30 00:00:00,1.746770962640343
2010-08-02 00:00:00,1.746770962640343
2010-08-03 00:00:00,1.746770962640343
2010-08-04 00:00:00,1.746770962640343
2010-08-05 00:00:00,1.746770962640343
2010-08-06 00:00:00,1.746770962640343
2010-08-09 00:00:00,1.746770962640343
2010-08-10 00:00:00,1.7433065089287367
2010-08-11 00:00:00,1.6954970477085698
2010-08-12 00:00:00,1.6698001452950328
2010-08-13 00:00:00,1.6698001452950328
2010-08-16 00:00:00,1.6698001452950328
2010-08-17 00:00:00,1.6698001452950328
2010-08-18 00:00:00,1.6698001452950328
2010-08-19 00:00:00,1.6698001452950328
2010-08-20 00:00:00,1.6698001452950328
2010-08-23 00:00:00,1.6698001452950328
2010-08-24 00:00:00,1.6698001452950328
2010-08-25 00:00:00,1.6698001452950328
2010-08-26 00:00:00,1.6698001452950328
2010-08-27 00:00:00,1.6698001452950328
2010-08-30 00:00:00,1.6698001452950328
2010-08-31 00:00:00,1.6698001452950328
2010-09-01 00:00:00,1.6698001452950328
2010-09-02 00:00:00,1.6698001452950328
2010-09-03 00:00:00,1.6698001452950328
2010-09-07 00:00:00,1.6698001452950328
2010-09-08 00:00:00,1.6698001452950328
2010-09-09 00:00:00,1.6698001452950328
2010-09-10 00:00:00,1.6698001452950328
2010-09-13 00:00:00,1.6698001452950328
2010-09-14 00:00:00,1.6698001452950328
2010-09-15 00:00:00,1.6698001452950328
2010-09-16 00:00:00,1.6698001452950328
2010-09-17 00:00:00,1.6698001452950328
2010-09-20 00:00:00,1.6698001452950328
2010-09-21 00:00:00,1.6621449736145533
2010-09-22 00:00:00,1.6498757258526884
2010-09-23 00:00:00,1.6394940546695724
2010-09-24 00:00:00,1.6745190867419038
2010-09-27 00:00:00,1.6745190867419038
2010-09-28 00:00:00,1.6842715657321041
2010-09-29 00:00:00,1.685215354021478
2010-09-30 00:00:00,1.6867883345037684
2010-10-01 00:00:00,1.6907732183922373
2010-10-04 00:00:00,1.6749385482038481
2010-10-05 00:00:00,1.7058738310222243
2010-10-06 00:00:00,1.6946532369152203
2010-10-07 00:00:00,1.694024044722304
2010-10-08 00:00:00,1.7048251773673646
2010-10-11 00:00:00,1.707446811504515
2010-10-12 00:00:00,1.712690079778816
2010-10-13 00:00:00,1.7273712309468592
2010-10-14 00:00:00,1.7213939051141558
2010-10-15 00:00:00,1.7213939051141558
2010-10-18 00:00:00,1.7243301353477645
2010-10-19 00:00:00,1.703147331519588
2010-10-20 00:00:00,1.722023097307072
2010-10-21 00:00:00,1.7194014631699213
2010-10-22 00:00:00,1.7302025958149816
2010-10-25 00:00:00,1.7400599401706678
2010-10-26 00:00:00,1.7377529021299754
2010-10-27 00:00:00,1.737018844571573
2010-10-28 00:00:00,1.734921537261853
2010-10-29 00:00:00,1.7385918250538637
2010-11-01 00:00:00,1.7381723635919197
2010-11-02 00:00:00,1.754950822069683
2010-11-03 00:00:00,1.759984359613012
2010-11-04 00:00:00,1.7895563926800704
2010-11-05 00:00:00,1.8007769867870747
2010-11-08 00:00:00,1.8003575253251305
2010-11-09 00:00:00,1.782740143923479
2010-11-10 00:00:00,1.796582372167634
2010-11-11 00:00:00,1.792702353644651
2010-11-12 00:00:00,1.7672200698315477
2010-11-15 00:00:00,1.7711000883545307
2010-11-16 00:00:00,1.7438350933281646
2010-11-17 00:00:00,1.7529583801254487
2010-11-18 00:00:00,1.7753995683394572
2010-11-19 00:00:00,1.7804331058827867
2010-11-22 00:00:00,1.7935412765685395
2010-11-23 00:00:00,1.7746655107810552
2010-11-24 00:00:00,1.8070689087162364
2010-11-26 00:00:00,1.7955337185127738
2010-11-29 00:00:00,1.7945899302233996
2010-11-30 00:00:00,1.7853617780606295
2010-12-01 00:00:00,1.819547887209073
2010-12-02 00:00:00,1.8408355564027354
2010-12-03 00:00:00,1.8509026314893935
2010-12-06 00:00:00,1.8516366890477955
2010-12-07 00:00:00,1.853524265626544
2010-12-08 00:00:00,1.8515318236823097
2010-12-09 00:00:00,1.8567750919566108
2010-12-10 00:00:00,1.8747070694547205
2010-12-13 00:00:00,1.8694638011804194
2010-12-14 00:00:00,1.8683102821600734
2010-12-15 00:00:00,1.861598898768968
2010-12-16 00:00:00,1.8784822226122175
2010-12-17 00:00:00,1.8777481650538155
2010-12-20 00:00:00,1.8791114148051336
2010-12-21 00:00:00,1.8865332959850367
2010-12-22 00:00:00,1.8865332959850367
2010-12-23 00:00:00,1.8865332959850367
2010-12-27 00:00:00,1.8865332959850367
2010-12-28 00:00:00,1.8865332959850367
2010-12-29 00:00:00,1.8865332959850367
2010-12-30 00:00:00,1.8865332959850367
2010-12-31 00:00:00,1.8865332959850367
2011-01-03 00:00:00,1.8865332959850367
2011-01-04 00:00:00,1.8865332959850367
2011-01-05 00:00:00,1.8865332959850367
2011-01-06 00:00:00,1.8865332959850367
2011-01-07 00:00:00,1.8865332959850367
2011-01-10 00:00:00,1.8865332959850367
2011-01-11 00:00:00,1.8865332959850367
2011-01-12 00:00:00,1.8865332959850367
2011-01-13 00:00:00,1.8865332959850367
2011-01-14 00:00:00,1.8865332959850367
2011-01-18 00:00:00,1.8865332959850367
2011-01-19 00:00:00,1.8865332959850367
2011-01-20 00:00:00,1.8865332959850367
2011-01-21 00:00:00,1.8865332959850367
2011-01-24 00:00:00,1.8865332959850367
2011-01-25 00:00:00,1.8865332959850367
2011-01-26 00:00:00,1.8865332959850367
2011-01-27 00:00:00,1.8865332959850367
2011-01-28 00:00:00,1.8865332959850367
2011-01-31 00:00:00,1.8865332959850367
2011-02-01 00:00:00,1.8865332959850367
2011-02-02 00:00:00,1.8865332959850367
2011-02-03 00:00:00,1.8865332959850367
2011-02-04 00:00:00,1.8865332959850367
2011-02-07 00:00:00,1.8865332959850367
2011-02-08 00:00:00,1.8865332959850367
2011-02-09 00:00:00,1.8865332959850367
2011-02-10 00:00:00,1.8865332959850367
2011-02-11 00:00:00,1.8865332959850367
2011-02-14 00:00:00,1.8865332959850367
2011-02-15 00:00:00,1.8865332959850367
2011-02-16 00:00:00,1.8865332959850367
2011-02-17 00:00:00,1.8865332959850367
2011-02-18 00:00:00,1.8865332959850367
2011-02-22 00:00:00,1.8865332959850367
2011-02-23 00:00:00,1.8865332959850367
2011-02-24 00:00:00,1.8865332959850367
2011-02-25 00:00:00,1.8865332959850367
2011-02-28 00:00:00,1.8865332959850367
2011-03-01 00:00:00,1.8865332959850367
2011-03-02 00:00:00,1.8865332959850367
2011-03-03 00:00:00,1.8865332959850367
2011-03-04 00:00:00,1.8865332959850367
2011-03-07 00:00:00,1.8865332959850367
2011-03-08 00:00:00,1.8865332959850367
2011-03-09 00:00:00,1.8865332959850367
2011-03-10 00:00:00,1.8865332959850367
2011-03-11 00:00:00,1.8865332959850367
2011-03-14 00:00:00,1.8865332959850367
2011-03-15 00:00:00,1.8865332959850367
2011-03-16 00:00:00,1.8865332959850367
2011-03-17 00:00:00,1.8865332959850367
2011-03-18 00:00:00,1.8865332959850367
2011-03-21 00:00:00,1.8865332959850367
2011-03-22 00:00:00,1.8865332959850367
2011-03-23 00:00:00,1.8865332959850367
2011-03-24 00:00:00,1.8865332959850367
2011-03-25 00:00:00,1.8865332959850367
2011-03-28 00:00:00,1.8865332959850367
2011-03-29 00:00:00,1.8865332959850367
2011-03-30 00:00:00,1.8865332959850367
2011-03-31 00:00:00,1.8865332959850367
2011-04-01 00:00:00,1.8865332959850367
2011-04-04 00:00:00,1.8865332959850367
2011-04-05 00:00:00,1.8865332959850367
2011-04-06 00:00:00,1.8865332959850367
2011-04-07 00:00:00,1.8865332959850367
2011-04-08 00:00:00,1.8865332959850367
2011-04-11 00:00:00,1.8865332959850367
2011-04-12 00:00:00,1.8865332959850367
2011-04-13 00:00:00,1.8865332959850367
2011-04-14 00:00:00,1.8865332959850367
2011-04-15 00:00:00,1.8865332959850367
2011-04-18 00:00:00,1.8865332959850367
2011-04-19 00:00:00,1.8865332959850367
2011-04-20 00:00:00,1.8865332959850367
2011-04-21 00:00:00,1.8865332959850367
2011-04-25 00:00:00,1.8865332959850367
2011-04-26 00:00:00,1.8865332959850367
2011-04-27 00:00:00,1.8865332959850367
2011-04-28 00:00:00,1.8865332959850367
2011-04-29 00:00:00,1.8865332959850367
2011-05-02 00:00:00,1.8865332959850367
2011-05-03 00:00:00,1.8865332959850367
2011-05-04 00:00:00,1.8865332959850367
2011-05-05 00:00:00,1.8865332959850367
2011-05-06 00:00:00,1.8865332959850367
2011-05-09 00:00:00,1.8865332959850367
2011-05-10 00:00:00,1.8865332959850367
2011-05-11 00:00:00,1.8865332959850367
2011-05-12 00:00:00,1.8865332959850367
2011-05-13 00:00:00,1.8865332959850367
2011-05-16 00:00:00,1.8865332959850367
2011-05-17 00:00:00,1.8865332959850367
2011-05-18 00:00:00,1.8865332959850367
2011-05-19 00:00:00,1.8865332959850367
2011-05-20 00:00:00,1.8865332959850367
2011-05-23 00:00:00,1.8865332959850367
2011-05-24 00:00:00,1.8865332959850367
2011-05-25 00:00:00,1.8865332959850367
2011-05-26 00:00:00,1.8865332959850367
2011-05-27 00:00:00,1.8865332959850367
2011-05-31 00:00:00,1.8865332959850367
2011-06-01 00:00:00,1.8865332959850367
2011-06-02 00:00:00,1.8865332959850367
2011-06-03 00:00:00,1.8865332959850367
2011-06-06 00:00:00,1.8865332959850367
2011-06-07 00:00:00,1.8865332959850367
2011-06-08 00:00:00,1.8865332959850367
2011-06-09 00:00:00,1.8865332959850367
2011-06-10 00:00:00,1.8865332959850367
2011-06-13 00:00:00,1.8865332959850367
2011-06-14 00:00:00,1.8865332959850367
2011-06-15 00:00:00,1.8865332959850367
2011-06-16 00:00:00,1.8865332959850367
2011-06-17 00:00:00,1.8865332959850367
2011-06-20 00:00:00,1.8865332959850367
2011-06-21 00:00:00,1.8865332959850367
2011-06-22 00:00:00,1.8865332959850367
2011-06-23 00:00:00,1.8865332959850367
2011-06-24 00:00:00,1.8865332959850367
2011-06-27 00:00:00,1.8865332959850367
2011-06-28 00:00:00,1.8865332959850367
2011-06-29 00:00:00,1.8865332959850367
2011-06-30 00:00:00,1.8865332959850367
2011-07-01 00:00:00,1.8865332959850367
2011-07-05 00:00:00,1.8865332959850367
2011-07-06 00:00:00,1.8865332959850367
2011-07-07 00:00:00,1.890031258141523
2011-07-08 00:00:00,1.8754221220761973
2011-07-11 00:00:00,1.8370474195947437
2011-07-12 00:00:00,1.8292284453625975
2011-07-13 00:00:00,1.8354013197563972
2011-07-14 00:00:00,1.8093615666751741
2011-07-15 00:00:00,1.8093615666751741
2011-07-18 00:00:00,1.8093615666751741
2011-07-19 00:00:00,1.8093615666751741
2011-07-20 00:00:00,1.8093615666751741
2011-07-21 00:00:00,1.8093615666751741
2011-07-22 00:00:00,1.8093615666751741
2011-07-25 00:00:00,1.8093615666751741
2011-07-26 00:00:00,1.8093615666751741
2011-07-27 00:00:00,1.8093615666751741
2011-07-28 00:00:00,1.8093615666751741
2011-07-29 00:00:00,1.8093615666751741
2011-08-01 00:00:00,1.8093615666751741
2011-08-02 00:00:00,1.8093615666751741
2011-08-03 00:00:00,1.8093615666751741
2011-08-04 00:00:00,1.8093615666751741
2011-08-05 00:00:00,1.8093615666751741
2011-08-08 00:00:00,1.8093615666751741
2011-08-09 00:00:00,1.8093615666751741
2011-08-10 00:00:00,1.8093615666751741
2011-08-11 00:00:00,1.8093615666751741
2011-08-12 00:00:00,1.8093615666751741
2011-08-15 00:00:00,1.8093615666751741
2011-08-16 00:00:00,1.8093615666751741
2011-08-17 00:00:00,1.8093615666751741
2011-08-18 00:00:00,1.8093615666751741
2011-08-19 00:00:00,1.8093615666751741
2011-08-22 00:00:00,1.8093615666751741
2011-08-23 00:00:00,1.8093615666751741
2011-08-24 00:00:00,1.8093615666751741
2011-08-25 00:00:00,1.8093615666751741
2011-08-26 00:00:00,1.8093615666751741
2011-08-29 00:00:00,1.8093615666751741
2011-08-30 00:00:00,1.8093615666751741
2011-08-31 00:00:00,1.8093615666751741
2011-09-01 00:00:00,1.8093615666751741
2011-09-02 00:00:00,1.8093615666751741
2011-09-06 00:00:00,1.8093615666751741
2011-09-07 00:00:00,1.8093615666751741
2011-09-08 00:00:00,1.8093615666751741
2011-09-09 00:00:00,1.8093615666751741
2011-09-12 00:00:00,1.8093615666751741
2011-09-13 00:00:00,1.8093615666751741
2011-09-14 00:00:00,1.8093615666751741
2011-09-15 00:00:00,1.8093615666751741
2011-09-16 00:00:00,1.8093615666751741
2011-09-19 00:00:00,1.8093615666751741
2011-09-20 00:00:00,1.8093615666751741
2011-09-21 00:00:00,1.8093615666751741
2011-09-22 00:00:00,1.8093615666751741
2011-09-23 00:00:00,1.8093615666751741
2011-09-26 00:00:00,1.8093615666751741
2011-09-27 00:00:00,1.8093615666751741
2011-09-28 00:00:00,1.8093615666751741
2011-09-29 00:00:00,1.8093615666751741
2011-09-30 00:00:00,1.8093615666751741
2011-10-03 00:00:00,1.8093615666751741
2011-10-04 00:00:00,1.8093615666751741
2011-10-05 00:00:00,1.8093615666751741
2011-10-06 00:00:00,1.8093615666751741
2011-10-07 00:00:00,1.8093615666751741
2011-10-10 00:00:00,1.8093615666751741
2011-10-11 00:00:00,1.8093615666751741
2011-10-12 00:00:00,1.8093615666751741
2011-10-13 00:00:00,1.8093615666751741
2011-10-14 00:00:00,1.8093615666751741
2011-10-17 00:00:00,1.8093615666751741
2011-10-18 00:00:00,1.8093615666751741
2011-10-19 00:00:00,1.8093615666751741
2011-10-20 00:00:00,1.8093615666751741
2011-10-21 00:00:00,1.8093615666751741
2011-10-24 00:00:00,1.8093615666751741
2011-10-25 00:00:00,1.8093615666751741
2011-10-26 00:00:00,1.8093615666751741
2011-10-27 00:00:00,1.8093615666751741
2011-10-28 00:00:00,1.8093615666751741
2011-10-31 00:00:00,1.8093615666751741
2011-11-01 00:00:00,1.8093615666751741
2011-11-02 00:00:00,1.8093615666751741
2011-11-03 00:00:00,1.8093615666751741
2011-11-04 00:00:00,1.8093615666751741
2011-11-07 00:00:00,1.8093615666751741
2011-11-08 00:00:00,1.8093615666751741
2011-11-09 00:00:00,1.8093615666751741
2011-11-10 00:00:00,1.8093615666751741
2011-11-11 00:00:00,1.8093615666751741
2011-11-14 00:00:00,1.8093615666751741
2011-11-15 00:00:00,1.8093615666751741
2011-11-16 00:00:00,1.8093615666751741
2011-11-17 00:00:00,1.8093615666751741
2011-11-18 00:00:00,1.8093615666751741
2011-11-21 00:00:00,1.8093615666751741
2011-11-22 00:00:00,1.8093615666751741
2011-11-23 00:00:00,1.8093615666751741
2011-11-25 00:00:00,1.8093615666751741
2011-11-28 00:00:00,1.8093615666751741
2011-11-29 00:00:00,1.8093615666751741
2011-11-30 00:00:00,1.8093615666751741
2011-12-01 00:00:00,1.8093615666751741
2011-12-02 00:00:00,1.8093615666751741
2011-12-05 00:00:00,1.8093615666751741
2011-12-06 00:00:00,1.8093615666751741
2011-12-07 00:00:00,1.8093615666751741
2011-12-08 00:00:00,1.8093615666751741
2011-12-09 00:00:00,1.8093615666751741
2011-12-12 00:00:00,1.8093615666751741
2011-12-13 00:00:00,1.8093615666751741
2011-12-14 00:00:00,1.8093615666751741
2011-12-15 00:00:00,1.8093615666751741
2011-12-16 00:00:00,1.8093615666751741
2011-12-19 00:00:00,1.8093615666751741
2011-12-20 00:00:00,1.8093615666751741
2011-12-21 00:00:00,1.8093615666751741
2011-12-22 00:00:00,1.8093615666751741
2011-12-23 00:00:00,1.8093615666751741
2011-12-27 00:00:00,1.8093615666751741
2011-12-28 00:00:00,1.8093615666751741
2011-12-29 00:00:00,1.8093615666751741
2011-12-30 00:00:00,1.8093615666751741
2012-01-03 00:00:00,1.8093615666751741
2012-01-04 00:00:00,1.8093615666751741
2012-01-05 00:00:00,1.8093615666751741
2012-01-06 00:00:00,1.8093615666751741
2012-01-09 00:00:00,1.8093615666751741
2012-01-10 00:00:00,1.8093615666751741
2012-01-11 00:00:00,1.8093615666751741
2012-01-12 00:00:00,1.8093615666751741
2012-01-13 00:00:00,1.8093615666751741
2012-01-17 00:00:00,1.8093615666751741
2012-01-18 00:00:00,1.8093615666751741
2012-01-19 00:00:00,1.8093615666751741
2012-01-20 00:00:00,1.8093615666751741
2012-01-23 00:00:00,1.8093615666751741
2012-01-24 00:00:00,1.8093615666751741
2012-01-25 00:00:00,1.8093615666751741
2012-01-26 00:00:00,1.8093615666751741
2012-01-27 00:00:00,1.8093615666751741
2012-01-30 00:00:00,1.8093615666751741
2012-01-31 00:00:00,1.8093615666751741
2012-02-01 00:00:00,1.8093615666751741
2012-02-02 00:00:00,1.8093615666751741
2012-02-03 00:00:00,1.8093615666751741
2012-02-06 00:00:00,1.8093615666751741
2012-02-07 00:00:00,1.8093615666751741
2012-02-08 00:00:00,1.8093615666751741
2012-02-09 00:00:00,1.8093615666751741
2012-02-10 00:00:00,1.8093615666751741
2012-02-13 00:00:00,1.8093615666751741
2012-02-14 00:00:00,1.8093615666751741
2012-02-15 00:00:00,1.8093615666751741
2012-02-16 00:00:00,1.8093615666751741
2012-02-17 00:00:00,1.8093615666751741
2012-02-21 00:00:00,1.8093615666751741
2012-02-22 00:00:00,1.8093615666751741
2012-02-23 00:00:00,1.8093615666751741
2012-02-24 00:00:00,1.8093615666751741
2012-02-27 00:00:00,1.8093615666751741
2012-02-28 00:00:00,1.8093615666751741
2012-02-29 00:00:00,1.8093615666751741
2012-03-01 00:00:00,1.8093615666751741
2012-03-02 00:00:00,1.8093615666751741
2012-03-05 00:00:00,1.8093615666751741
2012-03-06 00:00:00,1.8093615666751741
2012-03-07 00:00:00,1.8093615666751741
2012-03-08 00:00:00,1.8093615666751741
2012-03-09 00:00:00,1.8093615666751741
2012-03-12 00:00:00,1.8093615666751741
2012-03-13 00:00:00,1.8093615666751741
2012-03-14 00:00:00,1.8093615666751741
2012-03-15 00:00:00,1.8093615666751741
2012-03-16 00:00:00,1.8093615666751741
2012-03-19 00:00:00,1.8093615666751741
2012-03-20 00:00:00,1.8093615666751741
2012-03-21 00:00:00,1.8093615666751741
2012-03-22 00:00:00,1.8093615666751741
2012-03-23 00:00:00,1.8093615666751741
2012-03-26 00:00:00,1.8093615666751741
2012-03-27 00:00:00,1.8093615666751741
2012-03-28 00:00:00,1.8093615666751741
2012-03-29 00:00:00,1.8093615666751741
2012-03-30 00:00:00,1.8093615666751741
2012-04-02 00:00:00,1.8093615666751741
2012-04-03 00:00:00,1.8093615666751741
2012-04-04 00:00:00,1.8093615666751741
2012-04-05 00:00:00,1.8093615666751741
2012-04-09 00:00:00,1.8093615666751741
2012-04-10 00:00:00,1.8093615666751741
2012-04-11 00:00:00,1.8093615666751741
2012-04-12 00:00:00,1.8093615666751741
2012-04-13 00:00:00,1.8093615666751741
2012-04-16 00:00:00,1.8093615666751741
2012-04-17 00:00:00,1.8093615666751741
2012-04-18 00:00:00,1.8093615666751741
2012-04-19 00:00:00,1.8093615666751741
2012-04-20 00:00:00,1.8093615666751741
2012-04-23 00:00:00,1.8093615666751741
2012-04-24 00:00:00,1.8093615666751741
2012-04-25 00:00:00,1.8093615666751741
2012-04-26 00:00:00,1.8093615666751741
